avg_moves,black_win_rate,draw_rate,early_stopped,end_iteration,eval_draws,eval_losses,eval_score,eval_wins,evaluated,examples,failed_evals,full_search_rate,grad_norm,iter_seconds,iteration,loss,lr,optimizer_steps,policy_examples,policy_kl,policy_loss,policy_top1,pred_entropy,promoted,raw_examples,replay,selfplay_entropy,skipped,soft_policy_loss,target_entropy,total_seconds,value_acc,value_clamps,value_loss,value_mae,white_win_rate
17.34375,0.4895833333333333,0.0,False,100,0.0,0.0,1.0,0.0,False,1665,0,0.2628341962603618,11.047324587901434,393.8529201056808,21,25.571728825569153,0.00018769308328618167,96,438,0.42030528515977733,2.1683735964579776,0.6531836694955133,2.177288118065393,True,1665,41301,1.3986385025525463,0,2.914177726000518,1.7480683044738714,9777.47424088046,0.8798828125,0,0.09003471777153511,0.20530496009935936,0.5104166666666666
17.697916666666668,0.5520833333333334,0.0,False,100,0.0,0.0,1.0,0.0,False,1699,0,0.21567124237593713,10.805680910746256,384.45844160951674,22,25.567282895247143,0.00018614857271788418,96,369,0.4217410519256376,2.1659321622210026,0.6538608609341566,2.175437403740865,True,1699,43000,1.3451358704045155,0,2.9139089250163437,1.744191107195427,10161.933252811432,0.8787714640299479,0,0.09035720257088542,0.20605828038727245,0.4479166666666667
17.552083333333332,0.6770833333333334,0.0,False,100,0.0,0.0,1.0,0.0,False,1685,0,0.25090834567365167,10.684318780899048,406.90678078122437,23,25.559436559677124,0.00018452079480332182,96,419,0.42249915245136543,2.156341289029124,0.6560677182906094,2.163131020379673,True,1685,44685,1.4667838808855906,0,2.9139330769538327,1.7338421382850986,10568.84058975242,0.8778889973958334,0,0.09136151258523266,0.20832546800374985,0.3229166666666667
17.052083333333332,0.5729166666666666,0.0,False,100,0.0,0.0,1.0,0.0,False,1637,0,0.27061025612799905,10.622831175724665,410.4443354420364,24,25.417385180791218,0.00018281152949374527,96,429,0.42179313128788254,2.138076716855821,0.6574987195226055,2.145418648963011,True,1637,46322,1.3520118890339434,0,2.898382874631524,1.7162835780089922,10979.285514844581,0.876434326171875,0,0.09209531468028824,0.21003388877337179,0.4270833333333333
17.75,0.6666666666666666,0.0,False,100,0.0,4.0,0.75,12.0,True,1704,0,0.25131224483226644,10.511913994948069,808.9338912572712,25,25.38042563199997,0.00018102264584567545,96,425,0.4220534631680339,2.1340879905227,0.6583599617365111,2.142238393546223,True,1704,48026,1.3721870171126105,0,2.8942590382996234,1.712034528998334,11788.219964779913,0.8775533040364584,0,0.09218843126048644,0.21040123080213866,0.3333333333333333
17.791666666666668,0.5833333333333334,0.0,False,100,0.0,0.0,1.0,0.0,False,1708,0,0.2563516632130598,10.398642619450888,427.33644329197705,26,25.417868435382843,0.00017915609997711733,96,420,0.42077181244307027,2.1312304109609834,0.6593314853539529,2.1385346665696057,True,1708,49734,1.5665280745960495,0,2.899039318785947,1.7104585960508119,12215.557336691767,0.8753534952799479,0,0.0939264412348469,0.2132577570155263,0.4166666666666667
17.65625,0.53125,0.0,False,100,0.0,0.0,1.0,0.0,False,1695,0,0.2607362121622606,10.343429327011108,456.13783835992217,27,25.457494854927063,0.00017721393292857387,96,449,0.4221490444230859,2.1259676938657397,0.6614931763446615,2.1315484748546423,True,1695,51429,1.4622685372206707,0,2.9047473216133963,1.7038186492606802,12671.69572272338,0.8745498657226562,0,0.09387144376523793,0.21397287445142865,0.46875
16.895833333333332,0.625,0.0,False,100,0.0,0.0,1.0,0.0,False,1622,0,0.2578935540000777,10.274870624144873,410.9058581329882,28,25.367353320121765,0.00017519826843119803,96,412,0.42040989464525175,2.1145952255652936,0.6665910637332728,2.121951175167468,True,1622,53051,1.2663596090220324,0,2.8948247560519884,1.6941853310983217,13082.602141005918,0.8748219807942709,0,0.0942060521338135,0.213953520792226,0.375
17.322916666666668,0.6979166666666666,0.0,False,100,0.0,0.0,1.0,0.0,False,1663,0,0.25986015435627846,10.311301618814468,423.4743504524231,29,25.295406480630238,0.00017311131058452396,96,424,0.42474475289166014,2.107469631163348,0.6656224224028995,2.1146009403009374,True,1663,54714,1.2298308192501917,0,2.886633967019892,1.682724900992975,13506.07704042457,0.8753890991210938,0,0.09458433448647459,0.21504222260167202,0.3020833333333333
16.90625,0.6354166666666666,0.0,False,100,0.0,8.0,0.5,8.0,True,1623,1,0.24203457382532143,10.273232360680899,683.3032799139619,30,25.255780041217804,0.00017095534144631673,96,392,0.42150967633164005,2.0986808327456457,0.6680190359500326,2.1062157098696233,False,1623,56337,1.438458384135739,0,2.882792413506761,1.677171192543492,14189.380865227431,0.8736445109049479,0,0.09520237799733877,0.21657683653756976,0.3645833333333333
17.354166666666668,0.6041666666666666,0.0,False,100,0.0,0.0,1.0,0.0,False,1666,1,0.26105667270263,10.263407856225967,391.2513418793678,31,25.207632422447205,0.00016873271853717518,96,428,0.4234348284343327,2.091907523128877,0.6686760691537762,2.0989203749925003,True,1666,58003,1.3372468399488344,0,2.8774058652382424,1.6684727144296732,14580.633038315922,0.8717473347981771,0,0.09654355499272545,0.21868108383690318,0.3958333333333333
16.958333333333332,0.5625,0.0,False,100,0.0,0.0,1.0,0.0,False,1628,1,0.2607774077406248,10.291689177354177,394.5052109360695,32,25.139868795871735,0.00016644587226261835,96,427,0.4232551324578611,2.088066731856972,0.6684269749643538,2.094994347123838,True,1628,59631,1.379547349924361,0,2.8693802788629617,1.6648115918299171,14975.138830568641,0.8717295328776041,0,0.09696582021812598,0.21933194311956564,0.4375
15.875,0.5416666666666666,0.0,False,100,0.0,0.0,1.0,0.0,False,1524,1,0.2613738224564323,10.333241124947866,429.4090624842793,33,25.03901215394338,0.00016409730325547226,96,400,0.42306815273929893,2.077001215448243,0.6700423240955454,2.084357519795981,True,1524,61155,1.3162884465112934,0,2.858056295922699,1.6539330559348322,15404.548499746248,0.869659423828125,0,0.09799141793822248,0.2209965968504548,0.4583333333333333
16.802083333333332,0.59375,0.0,False,100,0.0,0.0,1.0,0.0,False,1613,1,0.24377071707432107,10.315407752990723,375.4925963282585,34,25.051399270693462,0.00016168957964146494,96,396,0.421147774145873,2.0763190862611673,0.6715699830817282,2.083157239106563,True,1613,62768,1.4482596036895667,0,2.8596648208531303,1.6551713046134449,15780.04172151722,0.8705902099609375,0,0.09757464503248532,0.22129058030744395,0.40625
16.1875,0.6875,0.0,False,100,0.0,6.0,0.625,10.0,True,1554,0,0.2635652366939594,10.455270618200302,744.3742363769561,35,25.04438630739848,0.00015922533423101844,96,406,0.424176376805022,2.075169679051922,0.6694750881359103,2.0812556031828064,True,1554,64322,1.41362555263827,0,2.8587808433825757,1.6509933085811674,16524.416544260457,0.8687820434570312,0,0.09889652424802382,0.22291496178756157,0.3125
16.625,0.6666666666666666,0.0,False,100,0.0,0.0,1.0,0.0,False,1596,0,0.2451615998092381,10.472933888435364,375.46215070411563,36,24.98275278011958,0.00015670726164030937,96,395,0.42270255689060493,2.0664661537383733,0.6708193365206124,2.0733871821694527,True,1596,65918,1.5042074129061167,0,2.852096016219609,1.6437635912759407,16899.87980917655,0.8686854044596354,0,0.09936235325100522,0.22391661877433458,0.3333333333333333
15.84375,0.6770833333333334,0.0,False,100,0.0,0.0,1.0,0.0,False,1521,0,0.26426195593142693,10.572277893622717,382.6006153356284,37,24.997138619422913,0.00015413811534474575,96,394,0.42611040420006707,2.0667820808414747,0.6691897157003998,2.073275270751163,True,1521,67439,1.426153826572224,0,2.8538237817851715,1.6406716809755322,17282.481076894328,0.8683217366536459,0,0.09964834743489821,0.22446278296411037,0.3229166666666667
16.625,0.5625,0.0,False,100,0.0,0.0,1.0,0.0,False,1596,0,0.23723776758770007,10.502789864937464,369.2633178476244,38,25.024880786736805,0.00015152070466808193,96,383,0.427700754420997,2.0682752811018315,0.6672514406149873,2.0738603095055512,True,1596,69035,1.5207141513314415,0,2.857024020062631,1.6405745138388559,17651.744959371164,0.8677469889322916,0,0.10011504303353529,0.22537182395656905,0.4375
15.708333333333334,0.5416666666666666,0.0,False,100,0.0,0.0,1.0,0.0,False,1508,0,0.24852790240429334,10.650427560011545,352.1642510294914,39,25.010395765304565,0.00014885789171046435,96,379,0.43089015231808575,2.068153682568445,0.6669947533249279,2.0732703205810625,True,1508,70543,1.2449623692307374,0,2.8551003759096507,1.6372635285972739,18003.909830743447,0.8660202026367188,0,0.10156593075953424,0.22753911698237062,0.4583333333333333
16.125,0.6458333333333334,0.0,False,100,0.0,5.0,0.6875,11.0,True,1548,0,0.2684140142359305,10.731179376443228,784.6808831952512,40,24.924254914124806,0.00014615258821876727,96,408,0.4296782776688839,2.0542708618361405,0.6692177317902895,2.0612482477419793,True,1548,72091,1.1989991015050374,0,2.8460358624114654,1.6245925726178425,18788.59130302444,0.8655141194661459,0,0.10144937022899587,0.22769553974891701,0.3541666666666667
16.177083333333332,0.65625,0.0,False,100,0.0,0.0,1.0,0.0,False,1553,0,0.2464042140732027,10.90113040804863,418.2173683270812,41,24.862989763418835,0.00014340775240263986,96,391,0.42717399962782904,2.0450445539333155,0.6724716291438121,2.053122340562844,True,1553,73644,1.2011082957520722,0,2.8395096422547086,1.6178705783392655,19206.809594083577,0.8655192057291666,0,0.10178355337120593,0.22784536688899001,0.34375
15.96875,0.6770833333333334,0.0,False,100,0.0,0.0,1.0,0.0,False,1533,0,0.255793208034204,14.175708621740341,389.3509524874389,42,25.573230902353924,0.0001406263856997479,96,398,0.5043903714862462,2.124536855405445,0.6260168875422899,2.124074631284177,True,1533,73624,1.4127597322143428,0,2.9161274526724794,1.6201464930280092,389.35095321945846,0.8439102172851562,0,0.11949417414143682,0.2539678818235795,0.3229166666666667
14.822916666666666,0.65625,0.0,False,100,0.0,0.0,1.0,0.0,False,1423,0,0.2470022599695377,11.774774124224981,352.3276694267988,43,25.270163595676422,0.0001378115294937453,96,353,0.47602359335097855,2.09332695943044,0.6427150085686671,2.0963880168813898,True,1423,75047,1.3818461541406577,0,2.883055831846664,1.6173033567353587,741.6792999953032,0.8526535034179688,0,0.11274358172280093,0.24459440788875023,0.34375
14.739583333333334,0.71875,0.0,False,100,0.0,0.0,1.0,0.0,False,1415,0,0.23394233803345968,10.852173328399658,356.50557858124375,44,25.052986184755962,0.000134966261788566,96,330,0.45688465556460817,2.0724537317923346,0.6550949030682215,2.0775586692210277,True,1415,76462,1.4784374730009215,0,2.858977148286209,1.615569089565022,1098.1855152323842,0.8582865397135416,0,0.10849991037199895,0.23818667295078436,0.28125
15.947916666666666,0.59375,0.0,False,100,0.0,5.0,0.6875,11.0,True,1531,0,0.25945370616994545,10.486092001199722,657.6534163504839,45,24.935596625010174,0.00013209369384267194,96,397,0.44888595556035155,2.0570274541506564,0.6614277768078636,2.0631764632439666,True,1531,77993,1.4215108886794754,0,2.8464683429995996,1.6081414901748352,1755.8395226113498,0.8591435750325521,0,0.10708294319920242,0.2363853824014465,0.40625
15.010416666666666,0.6145833333333334,0.0,False,100,0.0,0.0,1.0,0.0,False,1441,0,0.22725103616056722,10.198213070631027,406.96715563721955,46,24.96647799015045,0.00012919696676693724,96,339,0.443353412975467,2.0570909913013287,0.6656910423889127,2.062833056906987,True,1441,79434,1.4578893366084058,0,2.8503725639226314,1.6137375812943828,2162.8118950929493,0.8611958821614584,0,0.10612677115326126,0.23459843499585986,0.3854166666666667
16.208333333333332,0.5208333333333334,0.0,False,100,0.0,0.0,1.0,0.0,False,1556,0,0.24808911206508247,10.144923359155655,407.6325100567192,47,24.870031277338665,0.00012627924808988991,96,381,0.44055369179076537,2.0419753497179687,0.6706181512920092,2.047561731673715,True,1556,80000,1.4820948990024432,0,2.8403454814047553,1.6014216574808842,2570.444951912388,0.8614552815755209,0,0.10547425659994285,0.23431764480968317,0.4791666666666667
15.59375,0.6979166666666666,0.0,False,100,0.0,0.0,1.0,0.0,False,1497,0,0.24678121251806243,10.082274864117304,427.4039613157511,48,24.876485566298168,0.00012334372829406578,96,370,0.4465213532127683,2.0376619510275593,0.6717877549691513,2.044779372878181,True,1497,80000,1.455226151661134,0,2.841575948906856,1.591140598542881,2997.8494944702834,0.8604329427083334,0,0.10596368554979563,0.2354448811771969,0.3020833333333333
13.90625,0.6770833333333334,0.0,False,100,0.0,0.0,1.0,0.0,False,1335,0,0.2529452384124951,9.069878975550333,423.10607026331127,49,24.595093468825024,0.00012039361732726278,96,337,0.4168998867180582,2.0233415644772537,0.6802148423216622,2.028503209079575,True,1335,79328,1.3754835566136563,0,2.8092608929902863,1.6064416639447425,423.1060710065067,0.8699620564778646,0,0.09778058001150687,0.22349637001752853,0.3229166666666667
15.322916666666666,0.71875,0.0,False,100,0.0,6.0,0.625,10.0,True,1471,0,0.238055774276669,9.38614359498024,722.7706944644451,50,24.598553995291393,0.00011743214109250993,96,359,0.42019415933621634,2.01866107372495,0.6818680827186898,2.02487634482156,True,1471,80000,1.3324274158615335,0,2.810046088685735,1.5984669119332187,1145.8773773238063,0.8675384521484375,0,0.0997645198367536,0.22587812024479112,0.28125
14.958333333333334,0.6875,0.0,False,100,0.0,0.0,1.0,0.0,False,1436,0,0.2511534477656737,9.498687575260798,379.60463966429234,51,24.559203565120697,0.00011446253792059,96,356,0.42416532779114785,2.010452244958844,0.6843982447364462,2.0170372523686257,True,1436,80000,1.5059401404130133,0,2.806058029244788,1.5862869145188188,1525.4884431026876,0.8674596150716146,0,0.10050126956775784,0.22725805019338927,0.3125
14.708333333333334,0.6666666666666666,0.0,False,100,0.0,0.0,1.0,0.0,False,1412,0,0.2376582064892481,9.57162411014239,372.0387244001031,52,24.51163351535797,0.00011148805502897228,96,334,0.4267550220321997,2.0032820621679788,0.6864324100195937,2.0100358979960906,True,1412,80000,1.5098227806190225,0,2.8009219753223604,1.5765270463614864,1897.5277543626726,0.8664805094401041,0,0.10118015102731685,0.22817219436789551,0.3333333333333333
15.729166666666666,0.6041666666666666,0.0,False,100,0.0,0.0,1.0,0.0,False,1510,0,0.24076635144453076,9.92356072862943,408.4830422922969,53,24.49751114845276,0.00010851194497102774,96,362,0.43364052953979726,1.9969488861523899,0.6874251156518949,2.0041180440008595,True,1510,80000,1.2660029258208596,0,2.7996479042188,1.5633083354354202,2306.0113437417895,0.8636957804361979,0,0.10358822213796277,0.23215690472473702,0.3958333333333333
15.25,0.6875,0.0,False,100,0.0,0.0,1.0,0.0,False,1464,0,0.24053123812068544,9.709933867057165,388.11666550301015,54,24.406123876571655,0.00010553746207940999,96,346,0.43387149615788023,1.983932518744908,0.6914431424139807,1.9924474154639238,True,1464,80000,1.458055720441986,0,2.7899027884337095,1.5500610301649702,2694.128586543724,0.8652903238932291,0,0.10271668317727745,0.2309624458042284,0.3125
16.552083333333332,0.6770833333333334,0.0,False,100,0.0,5.0,0.6875,11.0,True,1589,0,0.23495017559385686,10.183277159929276,733.9705628193915,55,24.40697266658147,0.0001025678589074901,96,382,0.4436728505575083,1.9770433102970577,0.6922305723554439,1.9842825171103804,True,1589,80000,1.2332335206764764,0,2.79050821891135,1.5333704566547663,3428.099711054936,0.8609186808268229,0,0.10597585048526525,0.2358785985658566,0.3229166666666667
15.572916666666666,0.7604166666666666,0.0,False,100,0.0,0.0,1.0,0.0,False,1495,0,0.2600937492599567,10.248839596907297,349.673759996891,56,24.333000540733337,9.960638267273726e-05,96,391,0.4512423669855374,1.9655878460855996,0.6892688894940717,1.9728330804776777,True,1495,80000,1.3124474824515924,0,2.7826311844069127,1.5143454725507055,3777.7808340657502,0.8603286743164062,0,0.10679173151341577,0.2371954924116532,0.23958333333333334
16.354166666666668,0.7083333333333334,0.0,False,100,0.0,0.0,1.0,0.0,False,1570,0,0.2409096497109435,10.437060763438543,348.31266308017075,57,24.214257776737213,9.665627170593422e-05,96,386,0.45093377822725644,1.943726190936537,0.6926328035699032,1.9510911448158306,True,1570,80000,1.240770476072609,0,2.770335005160572,1.4927924170575566,4126.094104532152,0.8593266805013021,0,0.10772834943297009,0.2384719125305613,0.2916666666666667
16.34375,0.6979166666666666,0.0,False,100,0.0,0.0,1.0,0.0,False,1569,0,0.2708047669621506,10.630701899528503,359.92890877462924,58,24.18124399582545,9.372075191011013e-05,96,428,0.4551072919190697,1.9338369688665893,0.6925930435488453,1.942158587663813,True,1569,80000,1.3466823354249684,0,2.767199796976955,1.47872969461216,4486.0236378237605,0.8563359578450521,0,0.10979381467526157,0.24164623332520327,0.3020833333333333
16.802083333333332,0.6145833333333334,0.0,False,100,0.0,0.0,1.0,0.0,False,1613,0,0.24658015533191727,10.836699257294336,419.6632001325488,59,24.05830180644989,9.08030332330628e-05,96,403,0.4545666494837841,1.9130310818013976,0.6962974115655531,1.9212580439594695,True,1613,80000,1.331868153831323,0,2.7543911805330805,1.4584644543000505,4905.687434673309,0.85614013671875,0,0.11055763973854482,0.24287885054945946,0.3854166666666667
16.0,0.6875,0.0,False,100,0.0,8.0,0.5,8.0,True,1536,1,0.2667222943240876,10.929393539826075,802.0255310758948,60,24.05096745491028,8.790630615732808e-05,96,397,0.4554708914088625,1.907248483689438,0.6966741929578324,1.9157457064627845,False,1536,80000,1.3141047770799281,0,2.7540041588056017,1.4517775758875704,5707.713570220396,0.8542531331380209,0,0.11169444668727617,0.24413145845755935,0.3125
16.739583333333332,0.6979166666666666,0.0,False,100,0.0,0.0,1.0,0.0,False,1607,1,0.24754400301452617,10.943878571192423,399.937674311921,61,23.962804118792217,8.503373821143401e-05,96,395,0.45511713783512053,1.894958556476488,0.6968430561885539,1.9026453176337346,True,1607,80000,1.3365980295709115,0,2.744514019501202,1.4398414087955067,6107.657130772248,0.8545964558919271,0,0.1121555279629926,0.2443766763123373,0.3020833333333333
16.302083333333332,0.65625,0.0,False,100,0.0,0.0,1.0,0.0,False,1565,1,0.24387288872499913,11.109107047319412,421.0019538719207,62,24.02036553621292,8.218847050625475e-05,96,369,0.45690025295088266,1.8980274321377817,0.6950554584975419,1.9063303077152625,True,1565,80000,1.4430671977997658,0,2.7512562173067594,1.4411271837969175,6528.65968939662,0.8535944620768229,0,0.11223336914554238,0.244694989019384,0.34375
16.395833333333332,0.625,0.0,False,100,0.0,0.0,1.0,0.0,False,1574,1,0.2637712749924899,11.345883945624033,409.65043286792934,63,23.987442990144093,7.937361430025213e-05,96,407,0.45067119267214045,1.8866283298607804,0.6994619304617312,1.8956216306671352,True,1574,80000,1.3354495753582183,0,2.748363918949165,1.435957141115877,6938.310701128095,0.8516871134440104,0,0.11422126647084951,0.24749050491179028,0.375
17.166666666666668,0.6041666666666666,0.0,False,100,0.0,0.0,1.0,0.0,False,1648,1,0.24869600672175005,11.389179637034735,398.21172098070383,64,23.925579329331715,7.659224759736012e-05,96,410,0.44846154146559186,1.8791094200594949,0.7017944866225488,1.8880801322215184,True,1648,80000,1.328887299854227,0,2.7415880898940306,1.4306478982227089,7336.523017195985,0.8519363403320312,0,0.1139125048648566,0.24702640529721975,0.3958333333333333
